subject_id,game_difficulty,world_number,ibi
MA03CL,normal,6,3335.0
MA03CL,normal,6,7617.0
MA03CL,normal,6,3367.0
MA03CL,normal,6,3217.0
MA03CL,normal,6,2862.0
MA03CL,normal,6,6942.0
MA03CL,normal,7,7850.0
MA03CL,normal,8,4448.0
MA03CL,normal,8,7270.0
MA03CL,normal,8,1808.0
MA03CL,normal,8,4163.0
MA03CL,normal,8,4936.0
MA03CL,normal,8,5614.0
MA03CL,normal,8,1699.0
MA03CL,normal,8,661.0
MA03CL,normal,8,2897.0
MA03CL,normal,8,3142.0
MA03CL,normal,9,3384.0
MA03CL,normal,9,2650.0
MA03CL,normal,9,6700.0
MA03CL,normal,9,634.0
MA03CL,normal,9,3733.0
MA03CL,normal,9,1667.0
MA03CL,normal,9,3600.0
MA03CL,normal,9,5134.0
MA03CL,normal,9,3384.0
MA03CL,normal,9,4633.0
MA03CL,normal,9,5417.0
MA03CL,normal,9,1817.0
MA03CL,normal,9,2433.0
MA03CL,normal,9,3451.0
MA03CL,normal,10,7434.0
MA03CL,normal,10,5501.0
MA03CL,normal,10,1933.0
MA03CL,normal,10,3733.0
MA03CL,normal,10,2800.0
MA03CL,normal,10,2150.0
MA03CL,normal,11,8083.0
MA03CL,normal,11,3986.0
MA03CL,normal,11,3590.0
MA03CL,normal,11,7323.0
MA03CL,normal,11,4602.0
MA03CL,normal,11,3252.0
MA03CL,normal,11,2100.0
MA03CL,normal,11,6883.0
MA03CL,normal,11,4429.0
MA03CL,normal,12,4067.0
MA03CL,normal,12,1000.0
MA03CL,normal,13,933.0
MA03CL,normal,13,3054.0
MA03CL,normal,13,8183.0
MA03CL,normal,13,4750.0
MA03CL,normal,13,4400.0
MA03CL,normal,13,3717.0
MA03CL,normal,13,1667.0
MA03CL,normal,13,4067.0
MA03CL,normal,13,2251.0
MA03CL,normal,14,11566.0
MA03CL,normal,14,2433.0
MA03CL,normal,14,8267.0
MA03CL,normal,14,984.0
MA03CL,normal,14,767.0
MA03CL,normal,14,1950.0
MA03CL,normal,14,6050.0
MA03CL,normal,14,716.0
MA03CL,normal,15,9250.0
MA03CL,normal,16,9444.0
MA03CL,normal,16,5925.0
MA03CL,normal,17,1296.0
MA03CL,normal,17,13617.0
MA03CL,normal,17,5634.0
MA03CL,normal,17,3350.0
MA03CL,normal,17,5184.0
MA03CL,normal,17,4804.0
MA03CL,normal,17,533.0
MA03CL,normal,17,2146.0
MA03CL,normal,18,10234.0
MA03CL,normal,18,800.0
MA03CL,normal,18,1467.0
MA03CL,normal,18,5017.0
MA03CL,normal,18,1366.0
MA03CL,normal,19,14233.0
MA03CL,normal,19,1550.0
MA03CL,normal,19,3750.0
MA03CL,normal,19,6967.0
MA03CL,normal,19,2236.0
PA05OL,easy,0,2144.0
PA05OL,easy,0,2352.0
PA05OL,easy,0,1040.0
PA05OL,easy,0,2738.0
PA05OL,easy,0,2293.0
PA05OL,easy,0,1460.0
PA05OL,easy,1,1360.0
PA05OL,easy,1,2020.0
PA05OL,easy,1,2019.0
PA05OL,easy,1,2848.0
PA05OL,easy,1,848.0
PA05OL,easy,1,1669.0
PA05OL,easy,1,4201.0
PA05OL,easy,1,80.0
PA05OL,easy,1,881.0
PA05OL,easy,1,576.0
PA05OL,easy,1,480.0
PA05OL,easy,1,656.0
PA05OL,easy,1,1489.0
PA05OL,easy,1,1382.0
PA05OL,easy,1,2386.0
PA05OL,easy,1,1810.0
PA05OL,easy,1,1157.0
PA05OL,easy,1,2160.0
PA05OL,easy,2,1166.0
PA05OL,easy,2,1734.0
PA05OL,easy,2,1450.0
PA05OL,easy,2,1285.0
PA05OL,easy,2,2270.0
PA05OL,easy,2,2936.0
PA05OL,easy,2,3433.0
PA05OL,easy,2,330.0
PA05OL,easy,2,1485.0
PA05OL,easy,3,3252.0
PA05OL,easy,3,1417.0
PA05OL,easy,3,2932.0
PA05OL,easy,3,4033.0
PA05OL,easy,3,1332.0
PA05OL,easy,3,2117.0
PA05OL,easy,3,2366.0
PA05OL,easy,3,3899.0
PA05OL,easy,3,633.0
PA05OL,easy,3,1233.0
PA05OL,easy,3,1133.0
PA05OL,easy,3,1400.0
PA05OL,easy,3,634.0
PA05OL,easy,3,934.0
PA05OL,easy,3,2150.0
PA05OL,easy,3,2583.0
PA05OL,easy,3,367.0
PA05OL,easy,3,863.0
PA05OL,easy,4,2208.0
PA05OL,easy,4,80.0
PA05OL,easy,4,1664.0
PA05OL,easy,4,64.0
PA05OL,easy,4,1153.0
PA05OL,easy,4,432.0
PA05OL,easy,5,2497.0
PA05OL,easy,5,2481.0
PA05OL,easy,5,1267.0
PA05OL,easy,5,683.0
PA05OL,easy,5,258.0
PA05OL,easy,5,901.0
PA05OL,easy,5,2810.0
PA05OL,easy,5,1218.0
PA05OL,easy,5,1584.0
PA05OL,easy,5,2384.0
PA05OL,easy,5,1810.0
PA05OL,easy,5,464.0
PA05OL,easy,5,688.0
PA05OL,easy,6,1953.0
PA05OL,easy,6,2267.0
PA05OL,easy,7,1168.0
PA05OL,easy,7,3009.0
PA05OL,easy,7,5125.0
PA05OL,easy,7,398.0
PA05OL,easy,7,2267.0
PA05OL,easy,7,1966.0
PA05OL,easy,7,3014.0
PA05OL,easy,7,374.0
PA05OL,easy,7,1152.0
PA05OL,easy,7,993.0
PA05OL,easy,7,528.0
PA05OL,easy,7,1345.0
PA05OL,easy,7,784.0
PA05OL,easy,7,915.0
PA05OL,easy,7,1712.0
PA05OL,easy,7,2038.0
PA05OL,easy,7,1921.0
PA05OL,easy,7,1235.0
PA05OL,easy,7,2625.0
PA05OL,easy,7,1588.0
PA05OL,easy,7,754.0
PA05OL,easy,7,1012.0
PA05OL,easy,7,1365.0
PA05OL,easy,7,955.0
PA05OL,easy,7,1517.0
PA05OL,easy,7,1350.0
PA05OL,easy,7,1150.0
PA05OL,easy,7,3435.0
PA05OL,easy,7,1495.0
PA05OL,easy,7,80.0
PA05OL,easy,7,50.0
PA05OL,easy,7,1438.0
PA05OL,easy,7,1467.0
PA05OL,easy,7,1266.0
PA05OL,easy,7,2010.0
PA05OL,easy,9,1828.0
PA05OL,easy,9,1844.0
PA05OL,easy,9,117.0
PA05OL,easy,9,1184.0
PA05OL,easy,9,1567.0
PA05OL,easy,9,1467.0
PA05OL,easy,9,1833.0
PA05OL,easy,9,2515.0
PA05OL,easy,9,133.0
PA05OL,easy,9,1665.0
PA05OL,easy,9,2046.0
PA05OL,easy,9,3134.0
PA05OL,easy,9,400.0
PA05OL,easy,9,1035.0
PA05OL,easy,9,1331.0
PA05OL,easy,9,787.0
PA05OL,easy,10,1632.0
PA05OL,easy,10,4064.0
PA05OL,easy,10,944.0
PA05OL,easy,10,1376.0
PA05OL,easy,10,480.0
PA05OL,easy,10,16.0
PA05OL,easy,10,48.0
PA05OL,easy,10,976.0
PA05OL,easy,10,1568.0
PA05OL,easy,10,2304.0
PA05OL,easy,10,2256.0
PA05OL,easy,10,1616.0
PA05OL,easy,11,1472.0
PA05OL,easy,11,5136.0
PA05OL,easy,11,580.0
PA05OL,easy,11,2080.0
PA05OL,easy,12,1440.0
PA05OL,easy,12,1696.0
PA05OL,easy,12,1920.0
PA05OL,easy,13,2832.0
PA05OL,easy,13,1456.0
PA05OL,easy,13,96.0
PA05OL,easy,13,880.0
PA05OL,easy,13,80.0
PA05OL,easy,13,16.0
PA05OL,easy,13,1154.0
PA05OL,easy,13,1522.0
PA05OL,easy,13,1489.0
PA05OL,easy,13,576.0
PA05OL,easy,13,688.0
PA05OL,easy,13,1616.0
PA05OL,easy,13,1360.0
PA05OL,easy,13,64.0
PA05OL,easy,13,3960.0
PA05OL,easy,13,963.0
PA05OL,easy,13,749.0
PA05OL,easy,14,1568.0
PA05OL,easy,14,2352.0
PA05OL,easy,14,2720.0
PA05OL,easy,14,2529.0
PA05OL,easy,14,1938.0
PA05OL,easy,14,192.0
PA05OL,easy,14,1465.0
PA05OL,easy,14,112.0
PA05OL,easy,14,1591.0
PA05OL,easy,14,1538.0
PA05OL,easy,14,385.0
PA05OL,easy,14,642.0
PA05OL,easy,14,2628.0
PA05OL,easy,15,4018.0
PA05OL,easy,15,2336.0
PA05OL,easy,15,624.0
PA05OL,easy,15,487.0
PA05OL,easy,15,64.0
PA05OL,easy,16,2384.0
PA05OL,easy,16,48.0
PA05OL,easy,16,1313.0
PA05OL,easy,16,2759.0
PA05OL,easy,16,1183.0
PA05OL,easy,16,5069.0
PA05OL,easy,17,3584.0
PA05OL,easy,17,1680.0
PA05OL,easy,17,305.0
PA05OL,easy,17,2223.0
PA05OL,easy,17,1344.0
PA05OL,easy,17,1633.0
PA05OL,easy,17,3317.0
PA05OL,easy,17,784.0
PA05OL,easy,17,250.0
PA05OL,easy,18,2448.0
PA05OL,easy,18,2036.0
PA05OL,easy,18,3477.0
PA05OL,easy,18,339.0
PA05OL,easy,18,1412.0
PA05OL,easy,18,1750.0
PA05OL,easy,18,900.0
PA05OL,easy,18,1700.0
PA05OL,easy,18,1402.0
PA05OL,easy,18,984.0
PA05OL,easy,18,134.0
PA05OL,easy,18,983.0
PA05OL,easy,18,2016.0
PA05OL,easy,18,1883.0
PA05OL,easy,18,67.0
PA05OL,easy,18,1601.0
PA05OL,easy,18,817.0
PA05OL,easy,18,1883.0
PA05OL,easy,18,1533.0
PA05OL,easy,18,1583.0
PA05OL,easy,18,1399.0
PA05OL,easy,19,2316.0
PA05OL,easy,19,3017.0
PA05OL,easy,19,767.0
PA05OL,easy,19,800.0
PA05OL,easy,19,3048.0
PA05OL,easy,19,766.0
PA05OL,easy,19,202.0
PA05OL,easy,19,467.0
PA05OL,easy,19,2233.0
PA05OL,hard,1,1314.0
PA05OL,hard,1,1911.0
PA05OL,hard,1,1933.0
PA05OL,hard,1,100.0
PA05OL,hard,1,1851.0
PA05OL,hard,1,3985.0
PA05OL,hard,1,266.0
PA05OL,hard,1,1367.0
PA05OL,hard,1,1883.0
PA05OL,hard,1,617.0
PA05OL,hard,1,650.0
PA05OL,hard,1,67.0
PA05OL,hard,1,2067.0
PA05OL,hard,1,1166.0
PA05OL,hard,1,3167.0
PA05OL,hard,1,2083.0
PA05OL,hard,1,3384.0
PA05OL,hard,1,917.0
PA05OL,hard,1,884.0
PA05OL,hard,1,1103.0
PA05OL,hard,1,50.0
PA05OL,hard,1,2453.0
PA05OL,hard,1,67.0
PA05OL,hard,1,1116.0
PA05OL,hard,1,1900.0
PA05OL,hard,1,1220.0
PA05OL,hard,1,1083.0
PA05OL,hard,1,1467.0
PA05OL,hard,1,2150.0
PA05OL,hard,1,978.0
PA05OL,hard,1,1189.0
PA05OL,hard,1,947.0
PA05OL,hard,1,626.0
PA05OL,hard,1,628.0
PA05OL,hard,1,48.0
PA05OL,hard,1,657.0
PA05OL,hard,1,2289.0
PA05OL,hard,1,1664.0
PA05OL,hard,1,2067.0
PA05OL,hard,1,1729.0
PA05OL,hard,1,1267.0
PA05OL,hard,1,720.0
PA05OL,hard,1,720.0
PA05OL,hard,2,4233.0
PA05OL,hard,2,150.0
PA05OL,hard,2,1750.0
PA05OL,hard,2,1567.0
PA05OL,hard,2,2068.0
PA05OL,hard,2,1050.0
PA05OL,hard,2,100.0
PA05OL,hard,2,2966.0
PA05OL,hard,2,933.0
PA05OL,hard,2,1683.0
PA05OL,hard,2,81.0
PA05OL,hard,2,1350.0
PA05OL,hard,2,1500.0
PA05OL,hard,2,900.0
PA05OL,hard,2,4216.0
PA05OL,hard,2,1228.0
PA05OL,hard,2,788.0
PA05OL,hard,2,265.0
PA05OL,hard,2,682.0
PA05OL,hard,2,2718.0
PA05OL,hard,2,1234.0
PA05OL,hard,2,633.0
PA05OL,hard,2,1150.0
PA05OL,hard,2,33.0
PA05OL,hard,2,783.0
PA05OL,hard,2,1700.0
PA05OL,hard,2,1066.0
PA05OL,hard,2,1167.0
PA05OL,hard,2,2067.0
PA05OL,hard,2,2184.0
PA05OL,hard,2,300.0
PA05OL,hard,2,1001.0
PA05OL,hard,2,1467.0
PA05OL,hard,2,817.0
PA05OL,hard,2,1467.0
PA05OL,hard,2,917.0
PA05OL,hard,2,700.0
PA05OL,hard,2,1850.0
PA05OL,hard,2,1167.0
PA05OL,hard,2,67.0
PA05OL,hard,2,2749.0
PA05OL,hard,2,1752.0
PA05OL,hard,2,1233.0
PA05OL,hard,2,1250.0
PA05OL,hard,2,2250.0
PA05OL,hard,2,1450.0
PA05OL,hard,2,1096.0
PA05OL,hard,3,2249.0
PA05OL,hard,3,2527.0
PA05OL,hard,3,84.0
PA05OL,hard,3,2366.0
PA05OL,hard,3,1118.0
PA05OL,hard,3,1783.0
PA05OL,hard,3,1933.0
PA05OL,hard,3,3650.0
PA05OL,hard,3,1669.0
PA05OL,hard,3,400.0
PA05OL,hard,3,2367.0
PA05OL,hard,3,1550.0
PA05OL,hard,3,2084.0
PA05OL,hard,3,1565.0
PA05OL,hard,3,850.0
PA05OL,hard,3,34.0
PA05OL,hard,3,1517.0
PA05OL,hard,3,1065.0
PA05OL,hard,3,867.0
PA05OL,hard,3,200.0
PA05OL,hard,3,1367.0
PA05OL,hard,4,1416.0
PA05OL,hard,4,2000.0
PA05OL,hard,4,2300.0
PA05OL,hard,4,16.0
PA05OL,hard,4,1650.0
PA05OL,hard,4,300.0
PA05OL,hard,4,2133.0
PA05OL,hard,4,1851.0
PA05OL,hard,4,1283.0
PA05OL,hard,4,1899.0
PA05OL,hard,4,1266.0
PA05OL,hard,4,2000.0
PA05OL,hard,6,1935.0
PA05OL,hard,6,2328.0
PA05OL,hard,7,2561.0
PA05OL,hard,7,1170.0
PA05OL,hard,7,1456.0
PA05OL,hard,7,3073.0
PA05OL,hard,7,906.0
PA05OL,hard,7,3141.0
PA05OL,hard,7,896.0
PA05OL,hard,7,1586.0
PA05OL,hard,7,1344.0
PA05OL,hard,7,2834.0
PA05OL,hard,7,704.0
PA05OL,hard,7,1730.0
PA05OL,hard,7,2225.0
PA05OL,hard,7,80.0
PA05OL,hard,7,1746.0
PA05OL,hard,7,2128.0
PA05OL,hard,7,1184.0
PA05OL,hard,7,32.0
PA05OL,hard,7,2032.0
PA05OL,hard,7,64.0
PA05OL,hard,7,1698.0
PA05OL,hard,7,1973.0
PA05OL,hard,7,929.0
PA05OL,hard,7,1312.0
PA05OL,hard,7,816.0
PA05OL,hard,7,992.0
PA05OL,hard,7,944.0
PA05OL,hard,7,64.0
PA05OL,hard,7,992.0
PA05OL,hard,7,2244.0
PA05OL,hard,7,2160.0
PA05OL,hard,7,1218.0
PA05OL,hard,7,948.0
PA05OL,hard,7,2547.0
PA05OL,hard,7,64.0
PA05OL,hard,7,1631.0
PA05OL,hard,7,592.0
PA05OL,hard,7,1088.0
PA05OL,hard,7,112.0
PA05OL,hard,7,2048.0
PA05OL,hard,7,1024.0
PA05OL,hard,7,1361.0
PA05OL,hard,7,784.0
PA05OL,hard,7,192.0
PA05OL,hard,7,432.0
PA05OL,hard,7,1504.0
PA05OL,hard,7,896.0
PA05OL,hard,7,1360.0
PA05OL,hard,8,2339.0
PA05OL,hard,8,2164.0
PA05OL,hard,8,1233.0
PA05OL,hard,8,1383.0
PA05OL,hard,10,80.0
PA05OL,hard,10,1728.0
PA05OL,hard,10,1440.0
PA05OL,hard,10,1506.0
PA05OL,hard,10,688.0
PA05OL,hard,10,1440.0
PA05OL,hard,10,1841.0
PA05OL,hard,10,80.0
PA05OL,hard,10,1888.0
PA05OL,hard,10,1696.0
PA05OL,hard,10,544.0
PA05OL,hard,10,1248.0
PA05OL,hard,10,1040.0
PA05OL,hard,10,1712.0
PA05OL,hard,11,2706.0
PA05OL,hard,11,2016.0
PA05OL,hard,11,3834.0
PA05OL,hard,13,2055.0
PA05OL,hard,13,2033.0
PA05OL,hard,13,1666.0
PA05OL,hard,13,100.0
PA05OL,hard,13,67.0
PA05OL,hard,13,1384.0
PA05OL,hard,13,67.0
PA05OL,hard,13,2483.0
PA05OL,hard,13,86.0
PA05OL,hard,14,688.0
PA05OL,hard,14,1779.0
PA05OL,hard,14,2882.0
PA05OL,hard,14,2592.0
PA05OL,hard,14,896.0
PA05OL,hard,14,1360.0
PA05OL,hard,14,3993.0
PA05OL,hard,14,864.0
PA05OL,hard,14,1088.0
PA05OL,hard,14,288.0
PA05OL,hard,14,2096.0
PA05OL,hard,14,3092.0
PA05OL,hard,14,1921.0
PA05OL,hard,14,1184.0
PA05OL,hard,14,1250.0
PA05OL,hard,14,912.0
PA05OL,hard,14,1845.0
PA05OL,hard,14,3281.0
PA05OL,hard,14,1472.0
PA05OL,hard,14,448.0
PA05OL,hard,14,1744.0
PA05OL,hard,14,2132.0
PA05OL,hard,14,3107.0
PA05OL,hard,14,2322.0
PA05OL,hard,14,1812.0
PA05OL,hard,14,2417.0
PA05OL,hard,14,1536.0
PA05OL,hard,14,1728.0
PA05OL,hard,14,1136.0
PA05OL,hard,14,528.0
PA05OL,hard,14,1177.0
PA05OL,hard,14,2080.0
PA05OL,hard,14,2624.0
PA05OL,hard,15,2427.0
PA05OL,hard,15,2000.0
PA05OL,hard,16,2173.0
PA05OL,hard,16,1264.0
PA05OL,hard,16,1567.0
PA05OL,hard,16,4234.0
PA05OL,hard,16,2048.0
PA05OL,hard,16,1667.0
PA05OL,hard,16,600.0
PA05OL,hard,16,1924.0
PA05OL,hard,16,879.0
PA05OL,hard,16,2306.0
PA05OL,hard,16,1332.0
PA05OL,hard,16,866.0
PA05OL,hard,16,2034.0
PA05OL,hard,16,961.0
PA05OL,hard,16,2083.0
PA05OL,hard,16,1318.0
PA05OL,hard,16,992.0
PA05OL,hard,16,960.0
PA05OL,hard,16,593.0
PA05OL,hard,16,1856.0
PA05OL,hard,16,2196.0
PA05OL,hard,16,1510.0
PA05OL,hard,16,592.0
PA05OL,hard,16,1488.0
PA05OL,hard,16,1424.0
PA05OL,hard,16,976.0
PA05OL,hard,16,1169.0
PA05OL,hard,16,985.0
PA05OL,hard,16,1600.0
PA05OL,hard,16,960.0
PA05OL,hard,16,1616.0
PA05OL,hard,16,1520.0
PA05OL,hard,16,1488.0
PA05OL,hard,16,896.0
PA05OL,hard,16,1255.0
PA05OL,hard,16,64.0
PA05OL,hard,16,2704.0
PA05OL,hard,16,2914.0
PA05OL,hard,16,1361.0
PA05OL,hard,16,1869.0
PA05OL,hard,16,2456.0
PA05OL,hard,16,1400.0
PA05OL,hard,17,2082.0
PA05OL,hard,17,1070.0
PA05OL,hard,17,1583.0
PA05OL,hard,17,1234.0
PA05OL,hard,17,1533.0
PA05OL,hard,17,1836.0
PA05OL,hard,18,922.0
PA05OL,hard,18,4406.0
PA05OL,hard,18,50.0
PA05OL,hard,18,2184.0
PA05OL,hard,18,2000.0
PA05OL,hard,18,2349.0
PA05OL,hard,18,2483.0
PA05OL,hard,18,867.0
PA05OL,hard,18,451.0
PA05OL,hard,18,482.0
PA05OL,hard,18,1253.0
PA05OL,hard,18,1702.0
PA05OL,hard,18,1185.0
PA05OL,hard,18,1783.0
PA05OL,hard,18,2483.0
PA05OL,hard,18,834.0
PA05OL,hard,18,119.0
PA05OL,hard,18,450.0
PA05OL,hard,18,1250.0
PA05OL,hard,18,934.0
PA05OL,hard,18,451.0
PA05OL,hard,18,151.0
PA05OL,hard,18,684.0
PA05OL,hard,18,4068.0
PA05OL,hard,18,1818.0
PA05OL,hard,18,1483.0
PA05OL,hard,18,1616.0
PA05OL,hard,18,131.0
PA05OL,hard,18,3100.0
PA05OL,hard,18,2450.0
PA05OL,hard,18,1867.0
PA05OL,hard,18,2400.0
PA05OL,hard,18,1533.0
PA05OL,hard,18,1216.0
PA05OL,hard,18,1650.0
PA05OL,hard,18,1983.0
PA05OL,hard,18,2679.0
PA05OL,hard,18,950.0
PA05OL,hard,18,467.0
PA05OL,hard,18,3654.0
PA05OL,hard,19,1650.0
PA05OL,hard,19,400.0
PA05OL,hard,19,2434.0
PA05OL,hard,19,2484.0
PA05OL,hard,19,50.0
PA05OL,hard,19,2116.0
PA05OL,hard,19,4584.0
PA05OL,hard,19,517.0
PA05OL,hard,19,3286.0
PA05OL,hard,19,1017.0
PA05OL,hard,19,2750.0
PA05OL,hard,19,1036.0
PA05OL,hard,19,984.0
PA05OL,hard,19,1133.0
PA05OL,hard,19,16.0
PA05OL,hard,19,949.0
PA05OL,hard,19,1774.0
PA05OL,hard,19,1566.0
PA05OL,hard,19,1250.0
PA05OL,hard,19,1254.0
PA05OL,hard,19,2661.0
PA05OL,hard,19,1283.0
PA05OL,hard,19,83.0
PA05OL,hard,19,1267.0
PA05OL,hard,19,3600.0
PA05OL,hard,19,1299.0
PA05OL,normal,0,1568.0
PA05OL,normal,0,2865.0
PA05OL,normal,0,2272.0
PA05OL,normal,0,1987.0
PA05OL,normal,0,3088.0
PA05OL,normal,0,870.0
PA05OL,normal,0,112.0
PA05OL,normal,0,2995.0
PA05OL,normal,0,3330.0
PA05OL,normal,1,2645.0
PA05OL,normal,1,2141.0
PA05OL,normal,1,1650.0
PA05OL,normal,1,835.0
PA05OL,normal,1,2017.0
PA05OL,normal,1,1850.0
PA05OL,normal,2,2144.0
PA05OL,normal,2,80.0
PA05OL,normal,2,3009.0
PA05OL,normal,2,96.0
PA05OL,normal,2,96.0
PA05OL,normal,2,3010.0
PA05OL,normal,2,2131.0
PA05OL,normal,2,1568.0
PA05OL,normal,4,1098.0
PA05OL,normal,4,183.0
PA05OL,normal,5,2898.0
PA05OL,normal,5,2246.0
PA05OL,normal,5,2546.0
PA05OL,normal,5,367.0
PA05OL,normal,5,2650.0
PA05OL,normal,5,2284.0
PA05OL,normal,5,801.0
PA05OL,normal,5,2119.0
PA05OL,normal,5,576.0
PA05OL,normal,5,544.0
PA05OL,normal,5,2241.0
PA05OL,normal,5,2918.0
PA05OL,normal,5,883.0
PA05OL,normal,5,1467.0
PA05OL,normal,5,3617.0
PA05OL,normal,5,984.0
PA05OL,normal,5,321.0
PA05OL,normal,5,2053.0
PA05OL,normal,5,673.0
PA05OL,normal,5,2995.0
PA05OL,normal,5,855.0
PA05OL,normal,5,938.0
PA05OL,normal,5,1072.0
PA05OL,normal,5,1298.0
PA05OL,normal,5,1296.0
PA05OL,normal,5,1360.0
PA05OL,normal,5,560.0
PA05OL,normal,6,1424.0
PA05OL,normal,6,1680.0
PA05OL,normal,6,864.0
PA05OL,normal,6,2224.0
PA05OL,normal,6,1713.0
PA05OL,normal,6,96.0
PA05OL,normal,6,1632.0
PA05OL,normal,6,560.0
PA05OL,normal,6,1440.0
PA05OL,normal,6,944.0
PA05OL,normal,6,1459.0
PA05OL,normal,6,672.0
PA05OL,normal,6,1184.0
PA05OL,normal,6,16.0
PA05OL,normal,6,944.0
PA05OL,normal,7,1985.0
PA05OL,normal,7,1344.0
PA05OL,normal,7,2690.0
PA05OL,normal,7,2286.0
PA05OL,normal,7,2733.0
PA05OL,normal,7,3483.0
PA05OL,normal,7,562.0
PA05OL,normal,7,624.0
PA05OL,normal,7,946.0
PA05OL,normal,7,5985.0
PA05OL,normal,7,528.0
PA05OL,normal,7,880.0
PA05OL,normal,7,1328.0
PA05OL,normal,7,784.0
PA05OL,normal,7,1344.0
PA05OL,normal,7,849.0
PA05OL,normal,7,1824.0
PA05OL,normal,7,1698.0
PA05OL,normal,7,2227.0
PA05OL,normal,7,1586.0
PA05OL,normal,8,1600.0
PA05OL,normal,8,1056.0
PA05OL,normal,8,2516.0
PA05OL,normal,8,1156.0
PA05OL,normal,8,3569.0
PA05OL,normal,8,100.0
PA05OL,normal,8,1200.0
PA05OL,normal,8,416.0
PA05OL,normal,8,566.0
PA05OL,normal,8,1749.0
PA05OL,normal,9,1104.0
PA05OL,normal,9,1713.0
PA05OL,normal,9,1568.0
PA05OL,normal,9,1488.0
PA05OL,normal,9,1906.0
PA05OL,normal,9,2021.0
PA05OL,normal,9,1639.0
PA05OL,normal,9,2338.0
PA05OL,normal,9,1010.0
PA05OL,normal,9,1088.0
PA05OL,normal,9,992.0
PA05OL,normal,9,1671.0
PA05OL,normal,9,1344.0
PA05OL,normal,9,466.0
PA05OL,normal,9,676.0
PA05OL,normal,9,48.0
PA05OL,normal,9,3961.0
PA05OL,normal,9,1084.0
PA05OL,normal,9,1017.0
PA05OL,normal,9,2301.0
PA05OL,normal,9,812.0
PA05OL,normal,9,1533.0
PA05OL,normal,9,932.0
PA05OL,normal,9,1233.0
PA05OL,normal,9,2067.0
PA05OL,normal,9,3358.0
PA05OL,normal,9,641.0
PA05OL,normal,9,1520.0
PA05OL,normal,9,961.0
PA05OL,normal,9,1312.0
PA05OL,normal,9,1248.0
PA05OL,normal,9,769.0
PA05OL,normal,9,80.0
PA05OL,normal,9,32.0
PA05OL,normal,9,786.0
PA05OL,normal,9,1200.0
PA05OL,normal,9,1621.0
PA05OL,normal,9,1540.0
PA05OL,normal,9,1106.0
PA05OL,normal,9,1169.0
PA05OL,normal,9,1073.0
PA05OL,normal,9,724.0
PA05OL,normal,9,1045.0
PA05OL,normal,9,2035.0
PA05OL,normal,9,1603.0
PA05OL,normal,9,1363.0
PA05OL,normal,9,1472.0
PA05OL,normal,10,48.0
PA05OL,normal,10,3377.0
PA05OL,normal,10,80.0
PA05OL,normal,10,2371.0
PA05OL,normal,10,1197.0
PA05OL,normal,10,84.0
PA05OL,normal,10,1166.0
PA05OL,normal,10,2300.0
PA05OL,normal,10,2633.0
PA05OL,normal,10,733.0
PA05OL,normal,10,216.0
PA05OL,normal,10,49.0
PA05OL,normal,10,2067.0
PA05OL,normal,10,1267.0
PA05OL,normal,10,1949.0
PA05OL,normal,11,2342.0
PA05OL,normal,12,2257.0
PA05OL,normal,12,32.0
PA05OL,normal,12,1377.0
PA05OL,normal,12,1520.0
PA05OL,normal,12,2918.0
PA05OL,normal,12,2050.0
PA05OL,normal,12,1900.0
PA05OL,normal,13,544.0
PA05OL,normal,13,2626.0
PA05OL,normal,13,1024.0
PA05OL,normal,13,80.0
PA05OL,normal,13,1493.0
PA05OL,normal,13,1138.0
PA05OL,normal,13,1686.0
PA05OL,normal,13,3101.0
PA05OL,normal,13,83.0
PA05OL,normal,14,1489.0
PA05OL,normal,14,945.0
PA05OL,normal,14,1950.0
PA05OL,normal,14,50.0
PA05OL,normal,14,2017.0
PA05OL,normal,14,133.0
PA05OL,normal,14,2050.0
PA05OL,normal,14,1983.0
PA05OL,normal,14,1233.0
PA05OL,normal,14,1650.0
PA05OL,normal,14,1833.0
PA05OL,normal,14,1819.0
PA05OL,normal,14,1588.0
PA05OL,normal,14,2103.0
PA05OL,normal,14,1884.0
PA05OL,normal,14,1635.0
PA05OL,normal,14,1754.0
PA05OL,normal,14,594.0
PA05OL,normal,14,1175.0
PA05OL,normal,14,1000.0
PA05OL,normal,14,50.0
PA05OL,normal,14,1263.0
PA05OL,normal,15,1296.0
PA05OL,normal,15,1712.0
PA05OL,normal,15,2725.0
PA05OL,normal,15,723.0
PA05OL,normal,15,1398.0
PA05OL,normal,15,2117.0
PA05OL,normal,15,532.0
PA05OL,normal,15,2098.0
PA05OL,normal,15,2200.0
PA05OL,normal,15,2934.0
PA05OL,normal,15,850.0
PA05OL,normal,15,1200.0
PA05OL,normal,15,1133.0
PA05OL,normal,16,2787.0
PA05OL,normal,16,1776.0
PA05OL,normal,16,2641.0
PA05OL,normal,16,32.0
PA05OL,normal,16,1166.0
PA05OL,normal,16,1633.0
PA05OL,normal,16,2648.0
PA05OL,normal,16,1682.0
PA05OL,normal,17,1553.0
PA05OL,normal,18,5650.0
PA05OL,normal,18,3173.0
PA05OL,normal,18,1817.0
PA05OL,normal,18,1633.0
PA05OL,normal,18,201.0
PA05OL,normal,18,967.0
PA05OL,normal,18,432.0
PA05OL,normal,18,1908.0
PA05OL,normal,18,2128.0
PA05OL,normal,18,1426.0
