subject_id,game_difficulty,world_number,experience,game_status,trial,score,time,t_end,duration,x_start,y_start,x_end,y_end,amplitude,angle,sacc_x_end,sacc_y_end,player_x_field,player_y_field,amplitude_deg,sacc_duration_calculated,diff_in_calculation
AL09OL,easy,1,4,timed_out,9.0,15380.0,20688.0,20770.0,82.0,604.9000244140625,1125.3999938964844,668.2999877929688,-69.0999755859375,1196.1813125316553,-1.5177695120004777,668.2999877929688,-69.0999755859375,4,12,19.171828248089735,63.17802214579742,18.82197785420258
AL09OL,easy,1,4,timed_out,9.0,15380.0,23858.0,24098.0,240.0,393.7999877929688,1205.6000061035156,113.9000015258789,1263.5,285.8258413886506,2.9376101273163755,113.9000015258789,1263.5,4,12,4.7491690937323074,31.448172006211077,208.55182799378892
AL09OL,easy,1,4,timed_out,9.0,15380.0,24114.0,24322.0,208.0,122.3000030517578,1264.6000061035156,472.7999877929688,1201.0,356.2235254442867,-0.17950200398792246,472.7999877929688,1201.0,3,12,5.91139697702519,34.00507334945542,173.99492665054458
AL09OL,easy,1,4,timed_out,9.0,15380.0,24978.0,25026.0,48.0,544.0,1188.1000061035156,540.7999877929688,1182.7000122070312,6.27694290297574,-2.1057535693425544,540.7999877929688,1182.7000122070312,3,12,0.10453459637360445,21.22997611202193,26.77002388797807
AL09OL,easy,1,4,timed_out,9.0,15380.0,29938.0,30114.0,176.0,450.7000122070313,1361.8000030517578,762.9000244140625,918.0,542.6115464407394,-0.9577452615984138,762.9000244140625,918.0,2,13,8.96269538207671,40.717929840568765,135.28207015943124
AL09OL,easy,2,4,won,29.0,15380.0,10164.0,10414.0,250.0,1372.199951171875,832.5999755859375,1358.0,846.2999877929688,19.731420317768293,2.374111555526903,1358.0,846.2999877929688,9,7,0.32859877250533936,21.722917299511746,228.27708270048825
AL09OL,easy,2,4,won,29.0,15380.0,13564.0,13697.0,133.0,1246.5,1123.8999938964844,1243.800048828125,1132.0,8.538140032085417,1.8925412297817947,1243.800048828125,1132.0,8,9,0.1421918589689547,21.3128220897317,111.6871779102683
AL09OL,easy,3,4,timed_out,31.0,15380.0,3562.0,3629.0,67.0,1554.4000244140625,229.5999755859375,1558.9000244140625,223.4000244140625,7.660900373561464,-0.9429559891136935,1558.9000244140625,223.4000244140625,11,1,0.1275825996447282,21.280681719218403,45.71931828078159
AL09OL,easy,3,4,timed_out,31.0,15380.0,19479.0,19746.0,267.0,1803.4000244140625,1191.5,788.2000122070312,1127.5,1017.2153482843032,-3.0786342054687528,788.2000122070312,1127.5,9,11,16.471201290393562,57.23664283886584,209.76335716113417
AL09OL,easy,3,4,timed_out,31.0,15380.0,31530.0,31630.0,100.0,954.5,1206.3999938964844,950.2999877929688,1217.1000061035156,11.494797247878244,1.9448413588224023,950.2999877929688,1217.1000061035156,6,12,0.1914309037669505,21.42114798828729,78.57885201171271
AL09OL,easy,3,4,timed_out,31.0,15380.0,50063.0,50164.0,101.0,1944.0999755859373,1224.8999938964844,2092.300048828125,1286.6000061035156,160.53084817360684,0.3945035067620673,2092.300048828125,1286.6000061035156,14,12,2.67150485053024,26.87731067116653,74.12268932883347
AL09OL,easy,4,4,won,41.0,15380.0,419.0,531.0,112.0,1390.699951171875,328.800048828125,1399.5,332.9000244140625,9.70827786904906,0.43600047877600084,1399.5,332.9000244140625,9,0,0.16167891863834022,21.35569362100435,90.64430637899565
AL09OL,easy,4,4,won,41.0,15380.0,10682.0,10858.0,176.0,1047.0,999.2000122070312,1053.0,1016.0,17.839271000909736,1.227772156226397,1053.0,1016.0,7,8,0.2970883086065494,21.65359427893441,154.3464057210656
AL09OL,easy,4,4,won,41.0,15380.0,15264.0,15392.0,128.0,1338.199951171875,1225.8999938964844,1337.199951171875,1237.8999938964844,12.041594578792296,1.6539375586833378,1337.199951171875,1237.8999938964844,9,10,0.20053702974164783,21.441181465431626,106.55881853456837
AL09OL,easy,4,4,won,41.0,15380.0,17161.0,17402.0,241.0,1318.699951171875,1274.3999938964844,1394.800048828125,1285.6999969482422,76.93448467534259,0.14741155738084952,1394.800048828125,1285.6999969482422,9,12,1.2810350844651848,23.818277185823405,217.1817228141766
AL09OL,easy,5,4,won,36.0,15380.0,2413.0,2557.0,144.0,1146.699951171875,163.0,1141.699951171875,166.0999755859375,5.883013567331674,2.586600453283262,1141.699951171875,166.0999755859375,8,0,0.09797421152096651,21.215543265346128,122.78445673465387
AL09OL,easy,5,4,won,36.0,15380.0,9853.0,9949.0,96.0,1031.0999755859375,835.5,1023.4000244140624,842.2999877929688,10.272734885792826,2.4181816757425563,1023.4000244140624,842.2999877929688,7,7,0.17107917209124351,21.376374178600734,74.62362582139926
AL09OL,easy,5,4,won,36.0,15380.0,10253.0,10381.0,128.0,1016.0999755859376,856.7000122070312,1004.0,858.2999877929688,12.205299302183555,3.0101256787073276,1004.0,858.2999877929688,7,8,0.2032632953678642,21.447179249809302,106.5528207501907
AL09OL,easy,5,4,won,36.0,15380.0,26797.0,27005.0,208.0,456.7999877929688,1155.5,996.7000122070312,1189.3999938964844,540.9632574847269,0.0627070700595626,996.7000122070312,1189.3999938964844,6,11,8.935909440052088,40.659000768114595,167.3409992318854
AL09OL,easy,5,4,won,36.0,15380.0,32493.0,32653.0,160.0,534.2000122070312,1138.1000061035156,518.2000122070312,1144.6000061035156,17.269916039170543,2.7557099841917196,518.2000122070312,1144.6000061035156,3,11,0.2876066535341434,21.632734637775116,138.36726536222488
