subject_id,game_difficulty,world_number,blink_start,blink_end,blink_duration
MA03CL,normal,13,30389.0,30489.0,100.0
MA03CL,normal,13,34889.0,34956.0,67.0
MA03CL,normal,13,38673.0,38789.0,116.0
MA03CL,normal,13,40456.0,40589.0,133.0
MA03CL,normal,13,44656.0,44739.0,83.0
MA03CL,normal,13,46990.0,47056.0,66.0
MA03CL,normal,14,698.0,778.0,80.0
MA03CL,normal,14,12344.0,12427.0,83.0
MA03CL,normal,14,14860.0,14944.0,84.0
MA03CL,normal,14,23211.0,23294.0,83.0
MA03CL,normal,14,24278.0,24644.0,366.0
MA03CL,normal,14,25411.0,25578.0,167.0
MA03CL,normal,14,27528.0,27644.0,116.0
MA03CL,normal,14,33694.0,33778.0,84.0
MA03CL,normal,14,34494.0,34628.0,134.0
MA03CL,normal,15,13165.0,13232.0,67.0
MA03CL,normal,15,22482.0,22549.0,67.0
MA03CL,normal,16,11818.0,11902.0,84.0
MA03CL,normal,16,21346.0,21426.0,80.0
MA03CL,normal,16,27351.0,27415.0,64.0
MA03CL,normal,17,5383.0,5447.0,64.0
MA03CL,normal,17,6743.0,6839.0,96.0
MA03CL,normal,17,20456.0,20552.0,96.0
MA03CL,normal,17,26186.0,26269.0,83.0
MA03CL,normal,17,29619.0,29669.0,50.0
MA03CL,normal,17,34853.0,34949.0,96.0
MA03CL,normal,17,39753.0,39836.0,83.0
MA03CL,normal,17,40369.0,40531.0,162.0
MA03CL,normal,17,42677.0,42757.0,80.0
MA03CL,normal,18,13770.0,13853.0,83.0
MA03CL,normal,18,24087.0,24187.0,100.0
MA03CL,normal,18,24987.0,25087.0,100.0
MA03CL,normal,18,26554.0,26604.0,50.0
MA03CL,normal,18,31621.0,31721.0,100.0
MA03CL,normal,18,33087.0,33204.0,117.0
MA03CL,normal,19,686.0,782.0,96.0
MA03CL,normal,19,15015.0,15082.0,67.0
MA03CL,normal,19,16632.0,16715.0,83.0
MA03CL,normal,19,20465.0,20532.0,67.0
MA03CL,normal,19,27499.0,27583.0,84.0
MA03CL,normal,19,29819.0,29883.0,64.0
PA05OL,easy,0,449.0,721.0,272.0
PA05OL,easy,0,2865.0,2993.0,128.0
PA05OL,easy,0,5345.0,5457.0,112.0
PA05OL,easy,0,6497.0,6785.0,288.0
PA05OL,easy,0,9523.0,9603.0,80.0
PA05OL,easy,0,11896.0,11960.0,64.0
PA05OL,easy,0,13420.0,13500.0,80.0
PA05OL,easy,1,914.0,1058.0,144.0
PA05OL,easy,1,2418.0,2546.0,128.0
PA05OL,easy,1,4566.0,4662.0,96.0
PA05OL,easy,1,6681.0,6873.0,192.0
PA05OL,easy,1,9721.0,9993.0,272.0
PA05OL,easy,1,10841.0,10971.0,130.0
PA05OL,easy,1,12640.0,13040.0,400.0
PA05OL,easy,1,17241.0,17385.0,144.0
PA05OL,easy,1,17465.0,17561.0,96.0
PA05OL,easy,1,18442.0,18635.0,193.0
PA05OL,easy,1,19211.0,19435.0,224.0
PA05OL,easy,1,19915.0,20187.0,272.0
PA05OL,easy,1,20843.0,21083.0,240.0
PA05OL,easy,1,22572.0,22652.0,80.0
PA05OL,easy,1,24034.0,24242.0,208.0
PA05OL,easy,1,26628.0,26820.0,192.0
PA05OL,easy,1,28630.0,28870.0,240.0
PA05OL,easy,1,30027.0,30193.0,166.0
PA05OL,easy,1,32353.0,32465.0,112.0
PA05OL,easy,2,3493.0,3626.0,133.0
PA05OL,easy,2,4792.0,4942.0,150.0
PA05OL,easy,2,6676.0,6793.0,117.0
PA05OL,easy,2,8243.0,8343.0,100.0
PA05OL,easy,2,9628.0,9726.0,98.0
PA05OL,easy,2,11996.0,12060.0,64.0
PA05OL,easy,2,14996.0,15093.0,97.0
PA05OL,easy,2,18526.0,18746.0,220.0
PA05OL,easy,2,19076.0,19210.0,134.0
PA05OL,easy,2,20695.0,20826.0,131.0
PA05OL,easy,3,2188.0,2284.0,96.0
PA05OL,easy,3,5536.0,5619.0,83.0
PA05OL,easy,3,7036.0,7137.0,101.0
PA05OL,easy,3,10069.0,10203.0,134.0
PA05OL,easy,3,14236.0,14337.0,101.0
PA05OL,easy,3,15669.0,15786.0,117.0
PA05OL,easy,3,17903.0,18003.0,100.0
PA05OL,easy,3,20369.0,20621.0,252.0
PA05OL,easy,3,24520.0,24870.0,350.0
PA05OL,easy,3,25503.0,25720.0,217.0
PA05OL,easy,3,26953.0,27270.0,317.0
PA05OL,easy,3,28403.0,28503.0,100.0
PA05OL,easy,3,29903.0,30136.0,233.0
PA05OL,easy,3,30770.0,30936.0,166.0
PA05OL,easy,3,31870.0,32070.0,200.0
PA05OL,easy,3,34220.0,34420.0,200.0
PA05OL,easy,3,37003.0,37403.0,400.0
PA05OL,easy,3,37770.0,38057.0,287.0
PA05OL,easy,3,38920.0,39137.0,217.0
PA05OL,easy,4,2623.0,2703.0,80.0
PA05OL,easy,4,4911.0,5055.0,144.0
PA05OL,easy,4,5135.0,5247.0,112.0
PA05OL,easy,4,6911.0,7135.0,224.0
PA05OL,easy,4,7199.0,7311.0,112.0
PA05OL,easy,4,8464.0,8752.0,288.0
PA05OL,easy,4,9184.0,9472.0,288.0
PA05OL,easy,5,4057.0,4153.0,96.0
PA05OL,easy,5,6650.0,6762.0,112.0
PA05OL,easy,5,9243.0,9342.0,99.0
PA05OL,easy,5,10609.0,10709.0,100.0
PA05OL,easy,5,11392.0,11701.0,309.0
PA05OL,easy,5,11959.0,12324.0,365.0
PA05OL,easy,5,13225.0,13354.0,129.0
PA05OL,easy,5,16164.0,16357.0,193.0
PA05OL,easy,5,17575.0,17815.0,240.0
PA05OL,easy,5,19399.0,19591.0,192.0
PA05OL,easy,5,21975.0,22039.0,64.0
PA05OL,easy,5,23849.0,24137.0,288.0
PA05OL,easy,5,24601.0,24793.0,192.0
PA05OL,easy,5,25481.0,25562.0,81.0
PA05OL,easy,6,2513.0,2662.0,149.0
PA05OL,easy,6,4615.0,4815.0,200.0
PA05OL,easy,6,7082.0,7149.0,67.0
PA05OL,easy,7,474.0,602.0,128.0
PA05OL,easy,7,1770.0,1898.0,128.0
PA05OL,easy,7,4907.0,5035.0,128.0
PA05OL,easy,7,10160.0,10445.0,285.0
PA05OL,easy,7,10843.0,11026.0,183.0
PA05OL,easy,7,13293.0,13510.0,217.0
PA05OL,easy,7,15476.0,15610.0,134.0
PA05OL,easy,7,18624.0,18816.0,192.0
PA05OL,easy,7,19190.0,19430.0,240.0
PA05OL,easy,7,20582.0,20758.0,176.0
PA05OL,easy,7,21751.0,22039.0,288.0
PA05OL,easy,7,22567.0,22760.0,193.0
PA05OL,easy,7,24105.0,24185.0,80.0
PA05OL,easy,7,24969.0,25097.0,128.0
PA05OL,easy,7,26012.0,26220.0,208.0
PA05OL,easy,7,27932.0,28092.0,160.0
PA05OL,easy,7,30130.0,30407.0,277.0
PA05OL,easy,7,32328.0,32456.0,128.0
PA05OL,easy,7,33691.0,33899.0,208.0
PA05OL,easy,7,36524.0,36620.0,96.0
PA05OL,easy,7,38208.0,38608.0,400.0
PA05OL,easy,7,39362.0,39475.0,113.0
PA05OL,easy,7,40487.0,40679.0,192.0
PA05OL,easy,7,42044.0,42210.0,166.0
PA05OL,easy,7,43165.0,43310.0,145.0
PA05OL,easy,7,44827.0,44977.0,150.0
PA05OL,easy,7,46327.0,46410.0,83.0
PA05OL,easy,7,47560.0,47844.0,284.0
PA05OL,easy,7,51279.0,51375.0,96.0
PA05OL,easy,7,52870.0,53222.0,352.0
PA05OL,easy,7,53302.0,53494.0,192.0
PA05OL,easy,7,53544.0,53656.0,112.0
PA05OL,easy,7,55094.0,55194.0,100.0
PA05OL,easy,7,56661.0,56778.0,117.0
PA05OL,easy,7,58044.0,58144.0,100.0
PA05OL,easy,7,60154.0,60330.0,176.0
PA05OL,easy,8,1017.0,1129.0,112.0
PA05OL,easy,9,1851.0,1931.0,80.0
PA05OL,easy,9,3759.0,3887.0,128.0
PA05OL,easy,9,5731.0,5898.0,167.0
PA05OL,easy,9,6015.0,6115.0,100.0
PA05OL,easy,9,7299.0,7398.0,99.0
PA05OL,easy,9,8965.0,9065.0,100.0
PA05OL,easy,9,10532.0,10665.0,133.0
PA05OL,easy,9,12498.0,12583.0,85.0
PA05OL,easy,9,15098.0,15199.0,101.0
PA05OL,easy,9,15332.0,15433.0,101.0
PA05OL,easy,9,17098.0,17203.0,105.0
PA05OL,easy,9,19249.0,19332.0,83.0
PA05OL,easy,9,22466.0,22715.0,249.0
PA05OL,easy,9,23115.0,23248.0,133.0
PA05OL,easy,9,24283.0,24384.0,101.0
PA05OL,easy,9,25715.0,25982.0,267.0
PA05OL,easy,9,26769.0,27032.0,263.0
PA05OL,easy,10,3235.0,3379.0,144.0
PA05OL,easy,10,5011.0,5123.0,112.0
PA05OL,easy,10,9187.0,9267.0,80.0
PA05OL,easy,10,10211.0,10499.0,288.0
PA05OL,easy,10,11875.0,12163.0,288.0
PA05OL,easy,10,12643.0,12803.0,160.0
PA05OL,easy,10,12819.0,13027.0,208.0
PA05OL,easy,10,13075.0,13251.0,176.0
PA05OL,easy,10,14227.0,14467.0,240.0
PA05OL,easy,10,16035.0,16147.0,112.0
PA05OL,easy,10,18451.0,18531.0,80.0
PA05OL,easy,10,20787.0,20899.0,112.0
PA05OL,easy,10,22515.0,22723.0,208.0
PA05OL,easy,11,637.0,797.0,160.0
PA05OL,easy,11,2269.0,2365.0,96.0
PA05OL,easy,11,7501.0,7791.0,290.0
PA05OL,easy,11,8371.0,8467.0,96.0
PA05OL,easy,11,10547.0,10754.0,207.0
PA05OL,easy,12,533.0,677.0,144.0
PA05OL,easy,12,2117.0,2245.0,128.0
PA05OL,easy,12,3941.0,4021.0,80.0
PA05OL,easy,12,5941.0,6165.0,224.0
PA05OL,easy,13,3666.0,3794.0,128.0
PA05OL,easy,13,6626.0,6738.0,112.0
PA05OL,easy,13,8194.0,8370.0,176.0
PA05OL,easy,13,8466.0,8674.0,208.0
PA05OL,easy,13,9554.0,9747.0,193.0
PA05OL,easy,13,9827.0,10067.0,240.0
PA05OL,easy,13,10083.0,10323.0,240.0
PA05OL,easy,13,11477.0,11557.0,80.0
PA05OL,easy,13,13079.0,13495.0,416.0
PA05OL,easy,13,14984.0,15179.0,195.0
PA05OL,easy,13,15755.0,15947.0,192.0
PA05OL,easy,13,16635.0,16811.0,176.0
PA05OL,easy,13,18427.0,18651.0,224.0
PA05OL,easy,13,20011.0,20139.0,128.0
PA05OL,easy,13,20203.0,20331.0,128.0
PA05OL,easy,13,24291.0,24612.0,321.0
PA05OL,easy,13,25575.0,25735.0,160.0
PA05OL,easy,13,26484.0,26751.0,267.0
PA05OL,easy,14,1161.0,1273.0,112.0
PA05OL,easy,14,2841.0,2953.0,112.0
PA05OL,easy,14,5305.0,5401.0,96.0
PA05OL,easy,14,8121.0,8217.0,96.0
PA05OL,easy,14,10746.0,10826.0,80.0
PA05OL,easy,14,12764.0,13116.0,352.0
PA05OL,easy,14,13308.0,13740.0,432.0
PA05OL,easy,14,15205.0,15317.0,112.0
PA05OL,easy,14,15429.0,15573.0,144.0
PA05OL,easy,14,17164.0,17292.0,128.0
PA05OL,easy,14,18830.0,19086.0,256.0
PA05OL,easy,14,19471.0,19745.0,274.0
PA05OL,easy,14,20387.0,20659.0,272.0
PA05OL,easy,14,23287.0,23432.0,145.0
PA05OL,easy,15,1754.0,1930.0,176.0
PA05OL,easy,15,5948.0,6044.0,96.0
PA05OL,easy,15,8380.0,8460.0,80.0
PA05OL,easy,15,9084.0,9276.0,192.0
PA05OL,easy,15,9763.0,9875.0,112.0
PA05OL,easy,15,9939.0,10035.0,96.0
PA05OL,easy,16,593.0,705.0,112.0
PA05OL,easy,16,3089.0,3233.0,144.0
PA05OL,easy,16,3281.0,3393.0,112.0
PA05OL,easy,16,4706.0,4949.0,243.0
PA05OL,easy,16,7708.0,7825.0,117.0
PA05OL,easy,16,9008.0,9225.0,217.0
PA05OL,easy,16,14294.0,14558.0,264.0
PA05OL,easy,17,1035.0,1195.0,160.0
PA05OL,easy,17,4779.0,4958.0,179.0
PA05OL,easy,17,6638.0,7006.0,368.0
PA05OL,easy,17,7311.0,7503.0,192.0
PA05OL,easy,17,9726.0,9934.0,208.0
PA05OL,easy,17,11278.0,11428.0,150.0
PA05OL,easy,17,13061.0,13394.0,333.0
PA05OL,easy,17,16711.0,17094.0,383.0
PA05OL,easy,17,17878.0,18178.0,300.0
PA05OL,easy,17,18428.0,18846.0,418.0
PA05OL,easy,18,872.0,1032.0,160.0
PA05OL,easy,18,3480.0,3576.0,96.0
PA05OL,easy,18,5612.0,5694.0,82.0
PA05OL,easy,18,9171.0,9411.0,240.0
PA05OL,easy,18,9750.0,9846.0,96.0
PA05OL,easy,18,11258.0,11408.0,150.0
PA05OL,easy,18,13158.0,13359.0,201.0
PA05OL,easy,18,14259.0,14425.0,166.0
PA05OL,easy,18,16125.0,16308.0,183.0
PA05OL,easy,18,17710.0,17908.0,198.0
PA05OL,easy,18,18892.0,19125.0,233.0
PA05OL,easy,18,19259.0,19425.0,166.0
PA05OL,easy,18,20408.0,20559.0,151.0
PA05OL,easy,18,22575.0,22659.0,84.0
PA05OL,easy,18,24542.0,24659.0,117.0
PA05OL,easy,18,24726.0,24825.0,99.0
PA05OL,easy,18,26426.0,26625.0,199.0
PA05OL,easy,18,27442.0,27609.0,167.0
PA05OL,easy,18,29492.0,29659.0,167.0
PA05OL,easy,18,31192.0,31326.0,134.0
PA05OL,easy,18,32909.0,33043.0,134.0
PA05OL,easy,18,34442.0,34576.0,134.0
PA05OL,easy,19,2068.0,2180.0,112.0
PA05OL,easy,19,4496.0,4746.0,250.0
PA05OL,easy,19,7763.0,7846.0,83.0
PA05OL,easy,19,8613.0,8829.0,216.0
PA05OL,easy,19,9629.0,9798.0,169.0
PA05OL,easy,19,12846.0,13114.0,268.0
PA05OL,easy,19,13880.0,14096.0,216.0
PA05OL,easy,19,14298.0,14563.0,265.0
PA05OL,easy,19,15030.0,15130.0,100.0
PA05OL,easy,19,17363.0,17546.0,183.0
PA05OL,hard,1,2492.0,2614.0,122.0
PA05OL,hard,1,3928.0,4072.0,144.0
PA05OL,hard,1,5983.0,6079.0,96.0
PA05OL,hard,1,8012.0,8196.0,184.0
PA05OL,hard,1,8296.0,8379.0,83.0
PA05OL,hard,1,10230.0,10312.0,82.0
PA05OL,hard,1,14297.0,14613.0,316.0
PA05OL,hard,1,14879.0,15046.0,167.0
PA05OL,hard,1,16413.0,16546.0,133.0
PA05OL,hard,1,18429.0,18596.0,167.0
PA05OL,hard,1,19213.0,19429.0,216.0
PA05OL,hard,1,20079.0,20246.0,167.0
PA05OL,hard,1,20313.0,20596.0,283.0
PA05OL,hard,1,22663.0,22814.0,151.0
PA05OL,hard,1,23980.0,24079.0,99.0
PA05OL,hard,1,27246.0,27330.0,84.0
PA05OL,hard,1,29413.0,29596.0,183.0
PA05OL,hard,1,32980.0,33063.0,83.0
PA05OL,hard,1,33980.0,34231.0,251.0
PA05OL,hard,1,35115.0,35346.0,231.0
PA05OL,hard,1,36449.0,36647.0,198.0
PA05OL,hard,1,36697.0,36980.0,283.0
PA05OL,hard,1,39433.0,39613.0,180.0
PA05OL,hard,1,39680.0,39847.0,167.0
PA05OL,hard,1,40963.0,41080.0,117.0
PA05OL,hard,1,42980.0,43313.0,333.0
PA05OL,hard,1,44533.0,44730.0,197.0
PA05OL,hard,1,45813.0,45897.0,84.0
PA05OL,hard,1,47364.0,47564.0,200.0
PA05OL,hard,1,49714.0,49764.0,50.0
PA05OL,hard,1,50742.0,50870.0,128.0
PA05OL,hard,1,52059.0,52290.0,231.0
PA05OL,hard,1,53237.0,53381.0,144.0
PA05OL,hard,1,54007.0,54247.0,240.0
PA05OL,hard,1,54875.0,55197.0,322.0
PA05OL,hard,1,55245.0,55421.0,176.0
PA05OL,hard,1,56078.0,56398.0,320.0
PA05OL,hard,1,58687.0,58799.0,112.0
PA05OL,hard,1,60463.0,60591.0,128.0
PA05OL,hard,1,62658.0,62866.0,208.0
PA05OL,hard,1,64595.0,64707.0,112.0
PA05OL,hard,1,65974.0,66214.0,240.0
PA05OL,hard,1,66934.0,67303.0,369.0
PA05OL,hard,1,68023.0,68199.0,176.0
PA05OL,hard,2,1110.0,1287.0,177.0
PA05OL,hard,2,5520.0,5620.0,100.0
PA05OL,hard,2,5770.0,5854.0,84.0
PA05OL,hard,2,7604.0,7687.0,83.0
PA05OL,hard,2,9254.0,9337.0,83.0
PA05OL,hard,2,11405.0,11687.0,282.0
PA05OL,hard,2,12737.0,13071.0,334.0
PA05OL,hard,2,13171.0,13506.0,335.0
PA05OL,hard,2,16472.0,16538.0,66.0
PA05OL,hard,2,17471.0,17638.0,167.0
PA05OL,hard,2,19321.0,19473.0,152.0
PA05OL,hard,2,19554.0,19888.0,334.0
PA05OL,hard,2,21238.0,21504.0,266.0
PA05OL,hard,2,23004.0,23271.0,267.0
PA05OL,hard,2,24171.0,24305.0,134.0
PA05OL,hard,2,28521.0,28603.0,82.0
PA05OL,hard,2,29831.0,30121.0,290.0
PA05OL,hard,2,30909.0,31154.0,245.0
PA05OL,hard,2,31419.0,31739.0,320.0
PA05OL,hard,2,32421.0,32671.0,250.0
PA05OL,hard,2,35389.0,35671.0,282.0
PA05OL,hard,2,36905.0,37088.0,183.0
PA05OL,hard,2,37721.0,37955.0,234.0
PA05OL,hard,2,39105.0,39255.0,150.0
PA05OL,hard,2,39288.0,39622.0,334.0
PA05OL,hard,2,40405.0,40655.0,250.0
PA05OL,hard,2,42355.0,42455.0,100.0
PA05OL,hard,2,43521.0,43721.0,200.0
PA05OL,hard,2,44888.0,45188.0,300.0
PA05OL,hard,2,47255.0,47355.0,100.0
PA05OL,hard,2,49539.0,49722.0,183.0
PA05OL,hard,2,50022.0,50088.0,66.0
PA05OL,hard,2,51089.0,51338.0,249.0
PA05OL,hard,2,52805.0,53072.0,267.0
PA05OL,hard,2,53889.0,54038.0,149.0
PA05OL,hard,2,55505.0,55805.0,300.0
PA05OL,hard,2,56722.0,57089.0,367.0
PA05OL,hard,2,57789.0,58055.0,266.0
PA05OL,hard,2,59905.0,60072.0,167.0
PA05OL,hard,2,61239.0,61640.0,401.0
PA05OL,hard,2,61707.0,61940.0,233.0
PA05OL,hard,2,64689.0,64772.0,83.0
PA05OL,hard,2,66524.0,66623.0,99.0
PA05OL,hard,2,67856.0,67972.0,116.0
PA05OL,hard,2,69222.0,69424.0,202.0
PA05OL,hard,2,71674.0,71773.0,99.0
PA05OL,hard,2,73223.0,73293.0,70.0
PA05OL,hard,2,74389.0,74473.0,84.0
PA05OL,hard,3,1431.0,1543.0,112.0
PA05OL,hard,3,3792.0,4096.0,304.0
PA05OL,hard,3,6623.0,6706.0,83.0
PA05OL,hard,3,6790.0,6874.0,84.0
PA05OL,hard,3,9240.0,9323.0,83.0
PA05OL,hard,3,10441.0,10557.0,116.0
PA05OL,hard,3,12340.0,12590.0,250.0
PA05OL,hard,3,14523.0,14607.0,84.0
PA05OL,hard,3,18257.0,18340.0,83.0
PA05OL,hard,3,20009.0,20207.0,198.0
PA05OL,hard,3,20607.0,20823.0,216.0
PA05OL,hard,3,23190.0,23424.0,234.0
PA05OL,hard,3,24974.0,25157.0,183.0
PA05OL,hard,3,27241.0,27359.0,118.0
PA05OL,hard,3,28924.0,29191.0,267.0
PA05OL,hard,3,30041.0,30257.0,216.0
PA05OL,hard,3,30291.0,30674.0,383.0
PA05OL,hard,3,32191.0,32309.0,118.0
PA05OL,hard,3,33374.0,33724.0,350.0
PA05OL,hard,3,34591.0,34841.0,250.0
PA05OL,hard,3,35041.0,35374.0,333.0
PA05OL,hard,3,36741.0,37024.0,283.0
PA05OL,hard,4,2743.0,2843.0,100.0
PA05OL,hard,4,4259.0,4326.0,67.0
PA05OL,hard,4,6326.0,6393.0,67.0
PA05OL,hard,4,8693.0,8845.0,152.0
PA05OL,hard,4,8861.0,8993.0,132.0
PA05OL,hard,4,10643.0,10910.0,267.0
PA05OL,hard,4,11210.0,11312.0,102.0
PA05OL,hard,4,13445.0,13543.0,98.0
PA05OL,hard,4,15394.0,15477.0,83.0
PA05OL,hard,4,16760.0,17044.0,284.0
PA05OL,hard,4,18943.0,19177.0,234.0
PA05OL,hard,4,20443.0,20710.0,267.0
PA05OL,hard,4,22710.0,22860.0,150.0
PA05OL,hard,5,1113.0,1209.0,96.0
PA05OL,hard,6,588.0,715.0,127.0
PA05OL,hard,6,2650.0,2762.0,112.0
PA05OL,hard,6,5090.0,5338.0,248.0
PA05OL,hard,7,4399.0,4527.0,128.0
PA05OL,hard,7,7088.0,7216.0,128.0
PA05OL,hard,7,8386.0,8561.0,175.0
PA05OL,hard,7,10017.0,10129.0,112.0
PA05OL,hard,7,13202.0,13347.0,145.0
PA05OL,hard,7,14253.0,14413.0,160.0
PA05OL,hard,7,17554.0,17650.0,96.0
PA05OL,hard,7,18546.0,18770.0,224.0
PA05OL,hard,7,20356.0,20468.0,112.0
PA05OL,hard,7,21812.0,22020.0,208.0
PA05OL,hard,7,24854.0,25047.0,193.0
PA05OL,hard,7,25751.0,25895.0,144.0
PA05OL,hard,7,27625.0,27801.0,176.0
PA05OL,hard,7,30026.0,30186.0,160.0
PA05OL,hard,7,30266.0,30426.0,160.0
PA05OL,hard,7,32172.0,32252.0,80.0
PA05OL,hard,7,34380.0,34588.0,208.0
PA05OL,hard,7,35772.0,35917.0,145.0
PA05OL,hard,7,35949.0,36109.0,160.0
PA05OL,hard,7,38141.0,38237.0,96.0
PA05OL,hard,7,38301.0,38413.0,112.0
PA05OL,hard,7,40111.0,40335.0,224.0
PA05OL,hard,7,42308.0,42436.0,128.0
PA05OL,hard,7,43365.0,43493.0,128.0
PA05OL,hard,7,44805.0,44949.0,144.0
PA05OL,hard,7,45765.0,46085.0,320.0
PA05OL,hard,7,47077.0,47189.0,112.0
PA05OL,hard,7,48133.0,48325.0,192.0
PA05OL,hard,7,48389.0,48581.0,192.0
PA05OL,hard,7,49573.0,49733.0,160.0
PA05OL,hard,7,51977.0,52137.0,160.0
PA05OL,hard,7,54297.0,54473.0,176.0
PA05OL,hard,7,55691.0,55883.0,192.0
PA05OL,hard,7,56831.0,57023.0,192.0
PA05OL,hard,7,59570.0,59697.0,127.0
PA05OL,hard,7,59761.0,59874.0,113.0
PA05OL,hard,7,61505.0,61585.0,80.0
PA05OL,hard,7,62177.0,62353.0,176.0
PA05OL,hard,7,63441.0,63601.0,160.0
PA05OL,hard,7,63713.0,63969.0,256.0
PA05OL,hard,7,66017.0,66177.0,160.0
PA05OL,hard,7,67201.0,67313.0,112.0
PA05OL,hard,7,68674.0,68786.0,112.0
PA05OL,hard,7,69570.0,69858.0,288.0
PA05OL,hard,7,70050.0,70258.0,208.0
PA05OL,hard,7,70690.0,70901.0,211.0
PA05OL,hard,7,72405.0,72485.0,80.0
PA05OL,hard,7,73381.0,73461.0,80.0
PA05OL,hard,7,74821.0,74885.0,64.0
PA05OL,hard,8,2623.0,2873.0,250.0
PA05OL,hard,8,5212.0,5359.0,147.0
PA05OL,hard,8,7523.0,7657.0,134.0
PA05OL,hard,8,8890.0,8991.0,101.0
PA05OL,hard,8,10374.0,10524.0,150.0
PA05OL,hard,10,5621.0,5701.0,80.0
PA05OL,hard,10,5781.0,5893.0,112.0
PA05OL,hard,10,7621.0,7782.0,161.0
PA05OL,hard,10,9222.0,9494.0,272.0
PA05OL,hard,10,11000.0,11272.0,272.0
PA05OL,hard,10,11960.0,12088.0,128.0
PA05OL,hard,10,13528.0,13640.0,112.0
PA05OL,hard,10,15481.0,15673.0,192.0
PA05OL,hard,10,15753.0,16105.0,352.0
PA05OL,hard,10,17993.0,18153.0,160.0
PA05OL,hard,10,19849.0,20185.0,336.0
PA05OL,hard,10,20729.0,20889.0,160.0
PA05OL,hard,10,22137.0,22217.0,80.0
PA05OL,hard,10,23257.0,23353.0,96.0
PA05OL,hard,10,25065.0,25465.0,400.0
PA05OL,hard,11,3127.0,3272.0,145.0
PA05OL,hard,11,5978.0,6062.0,84.0
PA05OL,hard,11,8078.0,8194.0,116.0
PA05OL,hard,11,12028.0,12144.0,116.0
PA05OL,hard,12,2374.0,2570.0,196.0
PA05OL,hard,13,967.0,1063.0,96.0
PA05OL,hard,13,3118.0,3198.0,80.0
PA05OL,hard,13,5231.0,5329.0,98.0
PA05OL,hard,13,6995.0,7179.0,184.0
PA05OL,hard,13,7279.0,7412.0,133.0
PA05OL,hard,13,7479.0,7595.0,116.0
PA05OL,hard,13,8979.0,9079.0,100.0
PA05OL,hard,13,9146.0,9246.0,100.0
PA05OL,hard,13,11729.0,11829.0,100.0
PA05OL,hard,13,11915.0,11996.0,81.0
PA05OL,hard,14,1293.0,1421.0,128.0
PA05OL,hard,14,2109.0,2285.0,176.0
PA05OL,hard,14,4064.0,4176.0,112.0
PA05OL,hard,14,7058.0,7138.0,80.0
PA05OL,hard,14,9730.0,9970.0,240.0
PA05OL,hard,14,10866.0,11058.0,192.0
PA05OL,hard,14,12418.0,12626.0,208.0
PA05OL,hard,14,16619.0,16891.0,272.0
PA05OL,hard,14,17755.0,17995.0,240.0
PA05OL,hard,14,19083.0,19323.0,240.0
PA05OL,hard,14,19611.0,19787.0,176.0
PA05OL,hard,14,21883.0,22107.0,224.0
PA05OL,hard,14,25199.0,25345.0,146.0
PA05OL,hard,14,27266.0,27361.0,95.0
PA05OL,hard,14,28545.0,28833.0,288.0
PA05OL,hard,14,30083.0,30226.0,143.0
PA05OL,hard,14,31138.0,31283.0,145.0
PA05OL,hard,14,33128.0,33224.0,96.0
PA05OL,hard,14,36505.0,36748.0,243.0
PA05OL,hard,14,38220.0,38540.0,320.0
PA05OL,hard,14,38988.0,39228.0,240.0
PA05OL,hard,14,40972.0,41052.0,80.0
PA05OL,hard,14,43184.0,43264.0,80.0
PA05OL,hard,14,46371.0,46611.0,240.0
PA05OL,hard,14,48933.0,49189.0,256.0
PA05OL,hard,14,51001.0,51129.0,128.0
PA05OL,hard,14,53546.0,53866.0,320.0
PA05OL,hard,14,55402.0,55498.0,96.0
PA05OL,hard,14,57226.0,57322.0,96.0
PA05OL,hard,14,58458.0,58682.0,224.0
PA05OL,hard,14,59210.0,59450.0,240.0
PA05OL,hard,14,60627.0,60803.0,176.0
PA05OL,hard,14,62883.0,62995.0,112.0
PA05OL,hard,14,65619.0,65715.0,96.0
PA05OL,hard,15,920.0,1080.0,160.0
PA05OL,hard,15,3507.0,3590.0,83.0
PA05OL,hard,15,5590.0,5690.0,100.0
PA05OL,hard,16,4485.0,4565.0,80.0
PA05OL,hard,16,6738.0,6834.0,96.0
PA05OL,hard,16,8098.0,8181.0,83.0
PA05OL,hard,16,9748.0,9831.0,83.0
PA05OL,hard,16,14065.0,14133.0,68.0
PA05OL,hard,16,16181.0,16248.0,67.0
PA05OL,hard,16,17915.0,18298.0,383.0
PA05OL,hard,16,18898.0,19082.0,184.0
PA05OL,hard,16,21006.0,21086.0,80.0
PA05OL,hard,16,21965.0,22132.0,167.0
PA05OL,hard,16,24438.0,24550.0,112.0
PA05OL,hard,16,25882.0,26010.0,128.0
PA05OL,hard,16,26876.0,27036.0,160.0
PA05OL,hard,16,29070.0,29294.0,224.0
PA05OL,hard,16,30255.0,30529.0,274.0
PA05OL,hard,16,32612.0,32692.0,80.0
PA05OL,hard,16,34010.0,34234.0,224.0
PA05OL,hard,16,35226.0,35546.0,320.0
PA05OL,hard,16,36506.0,36794.0,288.0
PA05OL,hard,16,37387.0,37563.0,176.0
PA05OL,hard,16,39419.0,39579.0,160.0
PA05OL,hard,16,41775.0,41855.0,80.0
PA05OL,hard,16,43365.0,43557.0,192.0
PA05OL,hard,16,44149.0,44566.0,417.0
